customer_id,country,product_family,tenure_months,monthly_spend_usd,active_users,weekly_sessions,support_tickets_90d,feature_adoption_score,is_at_risk
103945,UK,Core,2,3362.34,40,84,2,59.5,0
103946,US,Support AI,57,3657.03,375,842,2,95.5,0
103947,US,Support AI,6,4661.53,254,681,3,60.0,0
103948,UK,Analytics,65,4881.62,369,787,4,86.9,0
103949,DE,Forecasting,26,4948.28,437,1143,3,53.7,1
103950,IN,Support AI,21,3269.01,293,583,5,69.9,0
103951,UK,Core,70,3614.75,6,1111,2,83.2,0
103952,UK,Forecasting,52,4437.05,433,682,1,61.5,0
103953,SG,Support AI,39,5588.54,221,260,3,69.4,0
103954,US,Support AI,64,3937.67,232,784,4,78.4,0
103955,IN,Core,54,4175.47,294,230,4,55.4,0
103956,UK,Support AI,46,3071.48,456,1079,3,99.4,0
103957,UK,Support AI,23,6249.55,265,185,3,82.5,0
103958,US,Core,71,4369.69,107,599,2,63.0,0
103959,DE,Forecasting,52,5385.53,367,984,4,64.7,0
103960,DE,Forecasting,68,4232.89,318,14,2,94.8,0
103961,US,Support AI,69,4293.79,37,589,2,63.0,0
103962,AU,Core,39,2549.66,268,609,2,61.4,0
103963,US,Support AI,26,1834.16,393,407,1,84.0,0
103964,DE,Forecasting,68,5577.1,442,808,1,48.4,0
103965,US,Analytics,71,4285.86,145,391,2,66.9,0
103966,IN,Analytics,9,4427.07,263,451,1,69.2,0
103967,US,Support AI,46,2826.04,412,332,2,58.1,0
103968,IN,Support AI,43,3206.63,293,750,3,46.1,0
103969,US,Analytics,54,5368.53,212,1059,2,69.0,0
103970,UK,Support AI,70,6114.16,96,215,3,77.6,0
103971,US,Forecasting,18,3516.6,26,493,5,58.5,1
103972,IN,Core,70,4938.63,346,273,7,51.5,0
103973,US,Forecasting,46,4409.03,482,295,1,85.6,0
103974,US,Support AI,6,4067.42,302,1165,2,75.4,0
103975,US,Core,37,6237.15,391,853,5,62.9,0
103976,US,Core,10,3701.48,340,1133,5,80.9,0
103977,US,Core,68,5564.78,177,763,2,71.4,0
103978,IN,Forecasting,55,4619.57,263,800,4,93.0,0
103979,AU,Core,65,4181.42,138,859,4,77.3,0
103980,US,Support AI,43,5709.22,115,784,2,48.5,1
103981,IN,Core,29,4519.15,296,986,2,58.8,0
103982,IN,Core,31,4093.93,324,393,2,59.4,0
103983,US,Analytics,68,5717.39,493,124,0,72.3,0
103984,DE,Support AI,11,5574.19,121,587,2,63.8,1
103985,US,Support AI,63,5522.16,148,5,3,52.2,0
103986,US,Analytics,30,350.0,87,59,1,76.2,1
103987,IN,Forecasting,42,4684.19,474,63,2,82.0,1
103988,UK,Support AI,48,4433.33,391,95,0,66.6,0
103989,UK,Support AI,6,4161.65,168,849,1,70.9,0
103990,UK,Core,11,4870.76,484,718,1,54.5,0
103991,IN,Support AI,12,4486.61,353,1121,1,60.7,0
103992,US,Support AI,56,4945.59,240,349,4,61.3,0
103993,DE,Forecasting,6,3905.24,193,399,0,75.8,0
103994,US,Forecasting,44,5848.0,286,589,3,71.6,0
103995,US,Analytics,8,5056.84,47,938,2,63.4,0
103996,US,Support AI,55,4796.78,90,1117,0,62.8,1
103997,IN,Support AI,70,4743.08,468,875,1,40.5,0
103998,DE,Forecasting,30,5473.01,107,610,2,90.5,0
103999,US,Forecasting,16,5323.86,86,1173,1,38.8,1
104000,SG,Analytics,32,4075.95,430,220,2,73.9,0
104001,DE,Forecasting,50,5289.34,472,566,3,68.5,0
104002,UK,Core,52,4391.46,409,298,1,64.3,0
104003,US,Support AI,46,6308.62,56,201,5,67.9,0
104004,IN,Forecasting,42,5407.5,420,477,0,58.7,0
104005,US,Forecasting,45,3511.83,137,918,3,77.1,0
104006,IN,Core,16,6763.78,10,385,4,49.6,0
104007,US,Forecasting,15,1887.76,460,983,3,72.6,1
104008,US,Core,67,4901.09,137,734,3,58.5,0
104009,IN,Support AI,42,3434.13,330,849,2,62.0,0
104010,US,Forecasting,62,6270.4,41,294,0,62.4,0
104011,US,Analytics,45,4478.09,98,1036,1,65.7,0
104012,UK,Support AI,33,3326.82,440,246,1,75.0,0
104013,US,Support AI,41,3906.86,298,447,3,67.5,0
104014,IN,Core,50,3414.68,499,940,2,81.1,0
104015,IN,Core,14,3863.65,94,829,1,82.6,0
104016,US,Analytics,33,3838.49,445,361,2,72.3,0
104017,IN,Core,52,3373.73,437,318,2,77.6,0
104018,US,Forecasting,7,4497.07,462,521,3,96.3,1
104019,SG,Forecasting,6,4630.35,29,537,1,48.2,1
104020,US,Forecasting,12,3104.06,56,74,2,83.1,0
104021,US,Core,42,2375.9,267,293,1,89.6,0
104022,DE,Support AI,17,4542.05,62,188,6,74.1,0
104023,UK,Support AI,31,4785.11,36,187,1,94.7,0
104024,SG,Forecasting,10,5003.24,406,426,2,92.8,0
104025,UK,Core,18,4806.29,349,46,1,63.3,1
104026,AU,Analytics,2,5929.99,422,813,4,64.4,0
104027,AU,Forecasting,58,5296.77,468,806,2,75.4,0
104028,IN,Forecasting,34,7147.81,75,266,1,59.3,0
104029,UK,Core,13,7610.71,416,1050,2,100.0,0
104030,IN,Support AI,38,2266.09,26,713,2,79.0,0
104031,DE,Support AI,67,1783.15,189,379,1,68.7,0
104032,AU,Forecasting,59,4191.87,152,235,1,48.3,1
104033,IN,Analytics,63,4754.66,122,516,2,71.5,0
104034,US,Forecasting,29,4116.53,360,1152,4,51.4,1
104035,DE,Core,26,4973.94,64,7,2,78.6,0
104036,DE,Forecasting,23,3902.73,405,27,1,33.0,0
104037,UK,Core,22,3436.65,437,497,2,87.4,0
104038,DE,Core,66,3602.82,334,1103,2,62.1,0
104039,UK,Forecasting,10,3979.81,45,339,2,44.3,1
104040,IN,Forecasting,61,5127.86,300,897,3,67.8,0
104041,SG,Support AI,66,3664.59,316,690,2,68.2,0
104042,US,Forecasting,60,3882.13,189,241,2,67.1,0
104043,UK,Support AI,45,4827.24,186,1090,3,87.3,0
104044,IN,Support AI,61,3981.32,237,198,3,73.3,0
104045,US,Analytics,3,5428.38,497,608,1,79.1,0
104046,US,Support AI,59,3188.54,6,796,2,64.5,0
104047,US,Analytics,37,2950.0,256,811,2,74.0,0
104048,DE,Forecasting,69,4535.09,161,1025,1,49.7,0
104049,SG,Core,7,4644.72,276,847,1,71.6,0
104050,UK,Core,67,3248.54,6,789,1,57.4,0
104051,AU,Forecasting,41,5677.95,459,185,2,86.5,0
104052,IN,Analytics,8,6317.43,231,370,1,69.1,0
104053,IN,Forecasting,37,3509.36,484,417,2,77.3,0
104054,UK,Core,3,5836.03,81,447,2,71.7,0
104055,UK,Analytics,6,1579.65,293,138,2,93.3,1
104056,DE,Forecasting,38,5383.72,341,116,3,46.2,0
104057,UK,Forecasting,58,3256.46,399,530,1,66.4,0
104058,DE,Support AI,8,5273.68,9,868,1,54.6,0
104059,UK,Support AI,19,3142.6,319,1065,2,39.3,1
104060,UK,Support AI,28,4124.66,78,1128,0,53.6,1
104061,SG,Core,39,3308.87,216,578,2,84.4,0
104062,US,Forecasting,1,3964.73,31,1078,1,67.6,0
104063,IN,Core,46,6212.92,33,549,1,64.9,0
104064,US,Analytics,36,4081.27,384,569,5,78.8,1
104065,SG,Core,69,6521.33,360,253,2,69.6,0
104066,DE,Analytics,22,3775.61,448,754,1,76.6,0
104067,AU,Core,36,5840.94,351,374,1,72.5,0
104068,UK,Forecasting,6,2411.74,299,583,0,75.6,0
104069,US,Core,66,3884.84,62,1124,2,61.7,0
104070,DE,Forecasting,60,3610.28,383,657,3,82.7,0
104071,AU,Forecasting,26,5891.48,118,365,2,51.0,0
104072,IN,Core,33,4403.77,57,805,4,66.8,0
104073,US,Core,61,1903.11,367,878,6,83.4,0
104074,US,Support AI,21,2758.86,296,729,3,65.8,0
104075,IN,Forecasting,17,3086.07,79,53,2,62.0,0
104076,AU,Analytics,18,5227.46,276,273,4,100.0,0
104077,IN,Support AI,51,5085.51,347,156,2,87.9,0
104078,US,Core,15,3869.56,251,1147,3,70.0,0
104079,IN,Support AI,7,3596.64,360,375,3,54.4,1
104080,DE,Core,12,4988.03,254,570,3,39.5,0
104081,US,Forecasting,71,2957.52,179,1082,0,77.9,0
104082,SG,Core,62,4703.44,115,1189,3,85.7,0
104083,DE,Core,68,4609.77,132,265,1,73.5,0
104084,IN,Analytics,20,3897.95,405,1031,1,44.1,0
104085,UK,Core,32,4637.45,189,872,0,70.2,0
104086,IN,Analytics,35,4312.3,359,737,2,61.2,0
104087,IN,Core,38,4747.16,182,203,3,70.3,0
104088,US,Core,2,2732.49,265,830,5,95.2,0
104089,US,Support AI,43,4875.95,305,736,0,79.1,0
104090,US,Support AI,3,5329.26,241,537,2,76.1,1
104091,SG,Support AI,20,4553.05,373,705,2,67.4,0
104092,UK,Core,21,4861.34,462,255,2,73.8,0
104093,US,Analytics,48,4079.09,431,747,3,57.9,0
104094,US,Analytics,64,5180.47,461,186,2,75.8,0
104095,DE,Analytics,50,4271.77,19,345,2,65.3,0
104096,IN,Analytics,31,2937.26,380,595,4,56.5,1
104097,AU,Forecasting,38,5102.24,364,197,1,79.4,0
104098,AU,Analytics,37,2402.44,209,1096,6,36.8,0
104099,UK,Analytics,11,4511.06,160,1064,4,60.4,1
104100,DE,Support AI,68,3777.35,31,570,2,76.6,0
104101,AU,Support AI,66,3707.06,420,684,2,85.1,0
104102,IN,Analytics,18,4389.19,420,352,1,74.6,1
104103,DE,Core,9,3419.78,42,256,6,58.6,1
104104,UK,Forecasting,12,4763.43,293,1153,4,67.3,1
104105,US,Analytics,45,4262.48,277,497,2,72.1,0
104106,SG,Support AI,3,3520.98,90,1144,0,89.8,1
104107,SG,Analytics,8,5672.0,276,83,3,80.9,0
104108,UK,Core,47,4425.26,406,130,2,81.0,0
104109,IN,Core,11,4893.88,166,572,2,68.9,0
104110,DE,Core,5,5758.25,364,938,6,53.0,0
104111,UK,Analytics,2,5740.2,485,510,2,48.3,1
104112,SG,Analytics,51,4837.76,230,1008,0,63.8,0
104113,IN,Support AI,26,3867.08,57,161,2,77.8,0
104114,SG,Support AI,21,2627.33,152,1027,2,61.0,0
104115,US,Core,46,4427.36,72,534,3,76.0,0
104116,IN,Support AI,13,5404.04,179,344,3,56.9,0
104117,UK,Forecasting,38,4589.75,323,768,1,59.0,0
104118,DE,Analytics,35,410.96,105,934,0,87.7,0
104119,IN,Analytics,48,5157.07,259,1114,2,78.7,0
104120,UK,Analytics,45,5224.65,499,107,2,63.7,0
104121,SG,Core,48,3868.66,135,844,4,56.4,1
104122,UK,Support AI,16,5287.2,440,379,2,81.3,0
104123,DE,Core,10,4890.76,155,604,3,80.3,0
104124,UK,Core,38,3445.94,308,555,0,76.9,0
104125,US,Analytics,5,5598.43,82,924,0,65.5,1
104126,IN,Core,33,2805.78,137,479,3,52.7,0
104127,IN,Core,45,4137.03,434,338,2,67.8,0
104128,SG,Analytics,59,4027.3,296,586,4,87.7,0
104129,UK,Analytics,47,3292.02,286,803,4,55.3,0
104130,SG,Core,71,4534.17,257,1016,3,68.7,0
104131,AU,Support AI,40,5641.41,126,9,2,90.9,0
104132,IN,Support AI,32,5572.52,464,683,3,63.7,0
104133,IN,Forecasting,18,4996.03,199,89,1,66.2,0
104134,IN,Forecasting,48,2334.49,10,745,2,49.1,0
104135,US,Support AI,58,2730.45,453,750,3,76.7,0
104136,IN,Analytics,23,4382.79,28,1026,6,57.6,1
104137,UK,Analytics,6,4162.34,443,233,2,46.2,1
104138,SG,Core,1,3652.11,136,954,1,54.7,1
104139,SG,Forecasting,45,6295.86,39,827,1,70.9,0
104140,DE,Core,48,4316.45,114,799,1,45.9,0
104141,IN,Forecasting,9,4796.65,328,765,1,48.6,1
104142,US,Support AI,2,5286.68,275,660,0,75.8,0
104143,DE,Core,47,4260.45,80,79,1,67.0,0
104144,IN,Forecasting,29,7050.17,153,976,3,55.2,0
104145,US,Analytics,30,3165.59,109,472,1,63.5,1
104146,US,Analytics,19,3533.32,328,128,5,92.3,0
104147,AU,Forecasting,51,3162.89,432,736,3,85.9,0
104148,IN,Core,53,5918.92,131,1136,1,66.5,1
104149,IN,Support AI,4,5082.29,448,857,1,79.4,1
104150,US,Analytics,7,3601.43,207,297,3,69.7,0
104151,IN,Analytics,40,3249.74,45,979,2,43.2,0
104152,IN,Support AI,43,5723.38,164,1016,1,40.7,0
104153,IN,Core,11,4597.86,437,398,1,55.3,0
104154,IN,Analytics,12,5751.46,405,628,1,45.9,0
104155,US,Support AI,49,4133.84,365,1004,2,71.8,0
104156,UK,Analytics,33,4762.69,202,191,1,60.3,0
104157,US,Core,9,4530.25,388,427,4,74.0,1
104158,IN,Analytics,44,3513.48,356,549,3,74.2,0
104159,US,Support AI,6,4041.44,396,11,5,77.7,1
104160,IN,Support AI,17,2897.27,281,202,1,55.0,0
104161,DE,Support AI,51,4743.52,256,733,3,75.2,0
104162,UK,Analytics,16,5037.37,483,318,2,54.6,0
104163,DE,Support AI,5,5289.18,473,292,1,78.0,0
104164,AU,Analytics,69,4933.2,270,357,1,85.1,0
104165,US,Support AI,16,4058.97,104,151,1,78.1,0
104166,US,Support AI,37,5907.17,207,765,3,65.5,0
104167,IN,Core,59,5181.54,254,312,1,75.9,0
104168,IN,Support AI,71,5727.4,340,783,2,46.5,1
104169,IN,Forecasting,58,5796.42,162,994,3,43.4,0
104170,UK,Forecasting,25,4061.84,27,575,2,74.5,0
104171,SG,Support AI,61,4626.67,412,1097,4,86.3,0
104172,UK,Core,1,5052.02,474,237,3,50.8,0
104173,DE,Forecasting,24,2935.94,45,1154,1,68.2,1
104174,SG,Core,15,2960.33,162,388,5,74.1,0
104175,IN,Analytics,38,2770.76,219,365,1,59.4,0
104176,IN,Core,64,4081.09,381,1175,4,63.2,0
104177,UK,Core,55,3833.35,387,548,0,76.6,0
104178,AU,Support AI,71,2620.76,174,897,3,69.5,0
104179,UK,Analytics,10,4364.29,159,963,4,69.6,0
104180,SG,Analytics,54,4094.82,205,539,2,54.2,0
104181,US,Analytics,52,5500.46,124,383,2,67.6,0
104182,AU,Forecasting,33,6414.28,221,591,1,62.4,0
104183,IN,Forecasting,7,4702.1,134,464,2,63.2,1
104184,UK,Forecasting,8,3433.71,34,501,2,60.4,1
104185,UK,Support AI,65,4911.4,358,287,1,67.6,0
104186,US,Analytics,21,4210.23,394,1098,4,55.8,0
104187,US,Support AI,46,3935.86,146,688,5,68.2,0
104188,US,Support AI,68,3252.24,203,956,5,62.9,0
104189,IN,Forecasting,36,3689.36,204,792,4,55.0,0
104190,US,Core,15,4004.43,15,425,2,40.7,1
104191,SG,Analytics,35,5084.51,275,384,2,81.3,0
104192,IN,Forecasting,17,4762.13,231,1178,2,78.4,0
104193,UK,Analytics,13,6208.13,470,32,0,56.7,0
104194,US,Analytics,58,4941.77,189,355,3,77.5,0
104195,IN,Analytics,25,4666.72,398,883,0,53.7,0
104196,US,Core,49,3863.15,198,656,1,63.7,0
104197,UK,Core,52,3058.79,96,741,4,60.6,0
104198,US,Support AI,40,3573.12,177,28,1,64.1,0
104199,US,Core,39,3430.18,442,265,2,77.0,0
104200,US,Support AI,13,1383.0,131,720,1,62.4,1
104201,UK,Analytics,38,3090.51,423,379,3,63.2,1
104202,US,Support AI,54,5962.43,334,566,4,78.4,0
104203,IN,Analytics,14,4605.46,373,1148,0,68.9,1
104204,SG,Support AI,17,3785.82,377,766,1,59.7,1
104205,SG,Forecasting,50,4638.33,260,757,1,71.4,0
104206,US,Support AI,70,2051.26,302,238,3,81.9,0
104207,US,Core,28,4510.31,39,715,2,82.8,0
104208,IN,Support AI,59,5605.24,351,1152,1,49.5,0
104209,US,Analytics,13,4066.77,357,768,5,50.2,1
104210,AU,Analytics,41,2250.81,56,942,1,82.0,0
104211,DE,Core,68,3744.67,261,1145,3,64.0,0
104212,IN,Support AI,32,5607.19,256,1081,2,37.2,0
104213,US,Forecasting,36,4484.49,158,409,1,57.8,1
104214,IN,Support AI,12,2639.86,37,356,0,61.9,0
104215,US,Forecasting,38,6804.39,9,339,5,63.6,0
104216,AU,Core,42,2820.81,108,924,3,78.7,0
104217,US,Analytics,70,3932.78,119,453,1,55.0,0
104218,UK,Analytics,15,3058.88,109,987,3,81.1,0
104219,AU,Core,27,3060.4,304,961,4,72.0,0
104220,US,Support AI,46,3702.63,213,800,2,50.0,0
104221,US,Support AI,67,4899.77,60,147,1,63.5,0
104222,DE,Forecasting,17,5619.58,46,855,2,74.9,0
104223,US,Forecasting,50,3775.22,329,250,6,68.6,1
104224,US,Forecasting,63,3088.84,467,664,2,73.3,0
104225,UK,Forecasting,45,4726.5,410,276,3,59.8,0
104226,IN,Core,31,4758.76,380,77,3,75.8,0
104227,US,Forecasting,17,4464.41,162,764,2,62.4,0
104228,IN,Support AI,21,4503.31,353,543,4,100.0,0
104229,US,Support AI,4,4076.18,45,770,0,49.5,0
104230,UK,Forecasting,11,4307.97,89,590,0,100.0,0
104231,US,Support AI,32,4000.18,74,448,2,54.7,0
104232,SG,Forecasting,10,5377.27,95,21,5,85.8,0
104233,SG,Analytics,1,6651.31,182,333,1,79.6,0
104234,US,Analytics,50,4397.62,26,1057,5,55.3,0
104235,US,Forecasting,6,4192.77,407,906,2,76.4,1
104236,DE,Support AI,11,4481.45,358,558,4,61.1,0
104237,UK,Core,43,3476.29,318,40,2,71.8,0
104238,IN,Analytics,66,5041.48,91,1182,5,70.1,0
104239,AU,Forecasting,52,4685.29,434,887,3,63.1,1
104240,SG,Support AI,3,3737.48,8,29,0,61.9,1
104241,UK,Analytics,12,5192.27,497,254,1,72.8,0
104242,IN,Forecasting,53,4220.89,364,206,2,55.3,0
104243,IN,Core,53,3132.94,105,1083,1,55.9,0
104244,SG,Analytics,28,4586.76,102,1145,2,81.4,0
104245,US,Support AI,68,4460.69,348,498,2,74.0,0
104246,UK,Forecasting,64,5256.46,405,215,2,49.7,0
104247,US,Support AI,53,5114.7,235,771,1,54.0,0
104248,US,Core,54,4079.85,34,329,2,38.1,0
104249,UK,Analytics,56,3680.7,249,147,2,80.7,0
104250,DE,Support AI,11,4201.92,242,313,1,77.6,0
104251,US,Support AI,50,4599.64,166,306,1,52.8,0
104252,US,Support AI,67,4732.13,451,67,0,77.1,0
104253,IN,Analytics,16,4531.55,174,841,3,95.8,0
104254,UK,Support AI,2,4100.16,125,424,6,46.4,1
104255,US,Analytics,26,5296.5,339,661,5,59.4,0
104256,US,Support AI,20,3458.27,311,661,2,46.1,0
104257,IN,Support AI,68,6927.34,312,925,2,81.3,0
104258,UK,Analytics,32,5039.38,254,915,1,66.7,0
104259,US,Analytics,47,2959.77,162,677,1,62.4,0
104260,UK,Support AI,70,4403.75,132,1006,1,71.2,0
104261,UK,Analytics,57,5049.95,63,684,2,60.2,0
104262,DE,Analytics,54,3815.69,96,34,0,62.4,0
104263,UK,Forecasting,69,2555.34,291,1030,3,71.8,0
104264,AU,Support AI,49,3057.03,206,924,1,59.5,0
104265,IN,Core,17,4796.3,371,511,2,61.4,1
104266,IN,Support AI,52,2269.92,403,465,1,65.8,0
104267,UK,Analytics,23,2605.72,281,1074,1,69.3,0
104268,SG,Core,24,4790.52,56,512,2,76.4,0
104269,SG,Analytics,46,3955.2,6,448,1,76.2,0
104270,UK,Analytics,23,3434.64,118,879,1,47.0,0
104271,IN,Forecasting,2,3655.79,144,396,2,87.7,0
104272,UK,Forecasting,71,2582.1,41,486,2,68.8,0
104273,UK,Core,41,4732.9,390,935,1,63.4,0
104274,US,Analytics,48,3312.8,186,270,2,55.4,1
104275,US,Core,58,3610.67,372,16,2,95.8,0
104276,IN,Analytics,46,4581.46,108,405,0,100.0,0
104277,UK,Forecasting,44,3917.71,10,209,1,94.1,0
104278,DE,Support AI,57,3424.88,72,436,3,69.7,0
104279,SG,Core,21,2011.62,237,88,4,72.8,0
104280,US,Forecasting,59,4604.17,242,708,0,88.9,0
104281,DE,Analytics,52,4286.89,221,615,0,64.6,0
104282,IN,Analytics,13,3630.87,479,328,4,75.6,1
104283,US,Forecasting,11,3058.86,327,754,0,71.2,0
104284,UK,Core,63,4214.04,367,176,1,94.9,0
104285,US,Support AI,64,4728.52,66,15,2,88.1,0
104286,UK,Analytics,71,4307.53,235,573,1,66.1,0
104287,US,Core,8,6001.87,312,196,0,89.4,0
104288,UK,Support AI,64,4975.25,294,1027,3,67.9,0
104289,IN,Support AI,62,4081.99,473,365,1,60.4,0
104290,US,Forecasting,55,5012.11,240,516,3,64.0,0
104291,US,Forecasting,36,4253.53,189,355,4,70.1,0
104292,US,Core,37,4249.71,472,522,0,57.0,0
104293,IN,Analytics,31,5626.0,171,119,4,60.8,0
104294,UK,Analytics,3,3212.14,287,1120,2,47.8,1
104295,IN,Support AI,36,4225.64,18,209,2,56.5,0
104296,IN,Analytics,17,5508.68,86,476,1,71.3,0
104297,IN,Forecasting,15,4539.89,33,1016,1,82.6,0
104298,IN,Analytics,4,3794.04,211,513,4,80.8,0
104299,AU,Forecasting,33,2323.22,466,841,3,74.0,0
104300,IN,Core,4,1702.62,40,84,2,46.6,1
104301,SG,Forecasting,61,6483.8,487,357,2,55.9,0
104302,UK,Core,64,4539.36,435,912,3,65.2,0
104303,DE,Forecasting,57,3557.52,7,318,4,81.5,0
104304,US,Core,22,4584.4,12,498,0,60.2,1
104305,US,Support AI,12,3157.56,450,98,1,50.9,0
104306,IN,Support AI,36,3835.68,294,606,3,88.3,0
104307,DE,Forecasting,48,3164.97,91,420,3,57.7,0
104308,UK,Support AI,2,2645.4,477,1032,1,52.2,1
104309,AU,Support AI,61,1884.52,282,479,7,71.2,1
104310,IN,Core,32,2442.58,319,993,4,67.3,0
104311,SG,Forecasting,59,5323.42,340,1085,2,61.0,0
104312,US,Analytics,6,3114.43,104,1007,2,68.0,0
104313,UK,Support AI,31,4788.38,182,892,2,55.0,0
104314,US,Support AI,33,5252.31,68,701,4,60.8,0
104315,IN,Support AI,4,4218.24,266,576,2,67.5,0
104316,UK,Analytics,51,3871.58,493,100,3,39.5,1
104317,SG,Core,67,4346.33,315,164,1,81.4,0
104318,UK,Core,39,3741.72,347,458,1,48.8,0
104319,DE,Core,29,5524.3,100,788,2,54.9,0
104320,UK,Support AI,46,6264.19,273,8,1,82.0,0
104321,IN,Forecasting,26,5794.79,497,1123,2,76.0,0
104322,IN,Analytics,26,1833.28,48,1191,2,69.2,1
104323,US,Analytics,54,3719.27,105,96,2,44.1,0
104324,US,Core,42,4204.58,361,118,1,59.5,0
104325,IN,Forecasting,19,4709.36,10,1018,3,65.0,0
104326,US,Analytics,29,2299.95,107,242,0,66.0,0
104327,SG,Support AI,60,2282.21,472,218,1,84.0,0
104328,UK,Core,38,5637.47,14,227,3,95.9,0
104329,UK,Support AI,6,3584.97,217,842,2,76.6,1
104330,US,Core,61,2563.85,168,161,4,60.5,0
104331,UK,Analytics,53,2986.0,202,223,0,85.0,0
104332,US,Analytics,19,4629.52,132,479,1,59.7,0
104333,IN,Forecasting,69,3295.2,141,721,0,31.3,0
104334,UK,Forecasting,68,4465.79,381,1188,2,50.5,0
104335,US,Core,71,3123.4,17,287,1,34.8,0
104336,US,Analytics,27,2281.38,69,308,4,62.6,0
104337,US,Forecasting,66,5766.82,135,651,3,65.5,0
104338,IN,Analytics,58,4638.01,414,503,1,45.7,0
104339,UK,Core,62,3832.87,199,721,4,56.0,0
104340,US,Core,39,3626.5,22,298,2,48.0,0
104341,US,Forecasting,20,5811.39,262,743,3,66.2,0
104342,IN,Analytics,17,4850.68,315,1110,2,56.1,0
104343,US,Forecasting,69,5461.49,231,820,2,82.1,0
104344,SG,Core,36,3557.94,48,882,0,70.4,1
104345,UK,Forecasting,66,4255.73,440,85,4,90.5,0
104346,SG,Core,40,4642.42,429,1083,4,61.6,0
104347,UK,Forecasting,38,3594.92,456,844,0,98.0,0
104348,IN,Support AI,6,4094.91,482,753,2,68.0,1
104349,UK,Analytics,29,3558.03,161,188,1,60.6,0
104350,US,Core,40,4638.97,213,665,2,100.0,0
104351,US,Core,8,2746.47,479,813,2,42.4,0
104352,AU,Analytics,12,4829.17,227,749,0,60.3,0
104353,US,Core,42,4541.78,433,151,1,44.7,0
104354,UK,Support AI,18,3976.36,325,52,1,42.3,1
104355,AU,Support AI,50,4694.47,464,576,1,39.1,0
104356,UK,Support AI,33,3798.57,10,861,2,76.6,0
104357,DE,Support AI,29,3462.86,354,465,0,49.4,0
104358,IN,Forecasting,9,4798.1,401,826,0,64.4,0
104359,SG,Analytics,29,4845.72,103,1160,2,80.5,0
104360,US,Analytics,39,3642.0,369,1067,1,74.5,0
104361,IN,Analytics,41,3547.64,101,758,3,73.8,0
104362,AU,Support AI,20,3998.73,452,874,2,85.0,0
104363,UK,Analytics,2,3592.79,454,108,3,90.5,0
104364,SG,Analytics,67,5877.63,6,104,2,50.5,0
104365,US,Forecasting,69,4548.12,255,841,1,74.8,0
104366,IN,Analytics,65,4216.06,194,961,1,64.2,0
104367,IN,Analytics,21,3174.0,445,235,5,65.9,1
104368,US,Core,43,5012.89,163,712,1,46.8,1
104369,IN,Core,11,3527.23,361,345,1,60.6,0
104370,DE,Core,65,3481.98,62,132,5,62.1,0
104371,US,Analytics,1,5049.88,110,455,2,88.0,0
104372,IN,Support AI,34,4626.05,492,538,4,51.8,0
104373,US,Analytics,61,1446.21,195,932,2,34.6,0
104374,IN,Forecasting,52,4026.45,384,1037,3,67.9,0
104375,US,Analytics,62,4338.07,484,1133,0,50.4,0
104376,SG,Analytics,36,3826.44,482,128,3,66.0,0
104377,US,Core,7,4376.4,14,1109,3,77.3,0
104378,UK,Forecasting,1,2209.34,120,622,5,66.6,1
104379,US,Forecasting,11,1085.88,358,207,4,62.0,0
104380,IN,Analytics,5,3126.98,463,777,3,65.8,0
104381,DE,Forecasting,32,4510.47,489,75,1,79.9,0
104382,US,Analytics,4,652.55,361,555,0,51.8,0
104383,IN,Analytics,14,3272.1,56,994,2,78.2,0
104384,UK,Forecasting,30,2084.96,372,1165,2,53.9,0
104385,UK,Forecasting,53,3933.11,139,347,2,76.4,0
104386,DE,Core,48,6353.69,405,211,2,46.4,0
104387,US,Analytics,5,3961.11,275,700,2,75.6,0
104388,SG,Analytics,65,4081.75,96,191,2,66.6,0
104389,IN,Support AI,40,5123.15,422,1174,3,69.4,0
104390,US,Analytics,25,4223.44,494,395,3,81.4,1
104391,SG,Support AI,28,3963.51,255,226,1,56.5,1
104392,IN,Forecasting,61,5219.31,407,288,4,67.6,0
104393,AU,Core,34,4719.08,34,451,1,72.2,1
104394,DE,Analytics,18,4517.49,139,890,2,63.8,0
104395,IN,Support AI,31,4047.34,67,1041,1,78.0,1
104396,US,Analytics,5,3819.33,145,884,5,72.6,0
104397,SG,Forecasting,11,5208.89,191,781,2,59.9,0
104398,US,Support AI,23,3829.89,218,326,2,85.7,0
104399,SG,Forecasting,16,5554.38,164,1125,1,75.9,0
104400,SG,Core,25,3048.14,274,1199,0,56.2,0
104401,SG,Analytics,5,5777.16,113,759,1,56.1,0
104402,US,Analytics,44,4719.24,177,940,0,64.9,1
104403,US,Analytics,9,3134.61,420,366,6,74.3,0
104404,IN,Support AI,16,4759.88,283,538,3,37.0,0
104405,IN,Core,70,3484.67,18,966,5,56.8,0
104406,UK,Forecasting,1,4236.77,167,510,3,59.9,0
104407,DE,Support AI,20,3664.71,415,911,3,47.9,0
104408,UK,Support AI,36,4053.8,94,1032,4,53.7,0
104409,US,Forecasting,22,5235.57,461,1120,3,69.9,0
104410,DE,Support AI,23,4770.36,151,352,1,61.2,0
104411,US,Analytics,10,2962.1,316,572,2,62.3,1
104412,SG,Forecasting,31,3025.09,240,464,1,48.7,0
104413,US,Forecasting,54,4497.85,314,604,0,65.0,0
104414,US,Core,42,4577.51,399,892,0,46.9,0
